"model_id","original_model_id","sku","model_status_code","locale","page_name","locale_code"
MD07535470,"",F6V1110BTSA.ABLQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535474,"",GSXV90BSAE.ABSQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07535475,"",FDV1109W.ABWQKUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535478,"",FWV686STE.APTQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535480,"",GMX844MC6F.AMCQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07535481,"",F4V1012WTSE.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535482,"",F6V909BTSA.ABLQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535483,"",F6V1110WTSA.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535485,"",GSLA80PZLF.APZQEUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535487,"",FWV1117BTSA.ABLQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535489,"",FAV310WNE.ABWQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535490,"",GSJV70PZTF.APZQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07535491,"",FWV696SSE.APTQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535502,"",GSXV91MCAE.AMCQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07535504,"",FAV310SNE.APTQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535506,"",F4V1112BTSA.ABLQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535507,"",FWV686WTE.ABWQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535508,"",GSBV70DSTF.ADSQLGT.EEUK.UK.C,ACTIVE,UK,"",
MD07535511,"",FWV696WSE.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535512,"",F4V1112WTSA.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535515,"",FAV309WNE.ABWQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535516,"",F6V909WTSA.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535518,"",FAV309SNE.APTQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535521,"",FWV1117WTSA.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535523,"",FDV1109B.ABLQKUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535525,"",F4V710WTSA.ABWQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535536,"",F4V710STSA.APTQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535539,"",F4V709STSA.APTQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535542,"",F4V509SSE.APTQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535544,"",F4V709WTSA.ABWQWUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535551,"",F4V510SSE.APTQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535552,"",F4V510WSE.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535625,"",FDV709W.BBWQKUK.EEUK.UK.C,ACTIVE,UK,"",
MD07535628,"",FWV1128BTSA.ABLQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07536303,"",SN9YG.DFN4.EEUK.UK.C,SUSPENDED,UK,"",
MD07536337,"",LZ-H080GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536339,"",LZ-H100GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536344,"",ARNU24GTSC4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536345,"",ARCNB31.ENCXCOM.EEUK.UK.B,ACTIVE,UK,"",
MD07536346,"",ARCNN31.ENCXCOM.EEUK.UK.B,ACTIVE,UK,"",
MD07536348,"",ARNU24GTTB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536352,"",ARNU42GM2A4.ENCTLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536356,"",LZ-H035GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536359,"",LZ-H050GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536421,"",ARNU09GSF14.ENCALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536422,"",ARNU09GSJC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536423,"",ARNU09GTRB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536424,"",ARNU09GTUB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536429,"",ARNU18GTQB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536433,"",ARNU18GTSC4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536435,"",ARNU18GSKC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536437,"",ARNU12GSF14.ENCALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536438,"",LZ-H150GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536439,"",ARNU12GSJC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536440,"",LZ-H200GBA5.ENWALEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536441,"",PAHCMR000.ENCXLE3.EEUK.UK.B,ACTIVE,UK,"",
MD07536442,"",ARCNN41.ENCXCOM.EEUK.UK.B,ACTIVE,UK,"",
MD07536443,"",ARNU12GTRB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536448,"",ARNU18GTTB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536457,"",ARNU12GTUB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536458,"",ARNU24GSKC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536459,"",ARNU15GSJC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536460,"",ARCNB21.ENCXCOM.EEUK.UK.B,ACTIVE,UK,"",
MD07536461,"",ARNU07GTUB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536462,"",ARNU05GTRB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536463,"",ARNU07GSJC4.EMBBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536464,"",ARNU15GTQB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536465,"",ARNU07GTRB4.ENWBLEU.EEUK.UK.B,ACTIVE,UK,"",
MD07536888,"",GBB61DSJEN.ADSQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07536891,"",GBB62PZGCC.APZQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07536912,"",FDV909B.BBLQKUK.EEUK.UK.C,ACTIVE,UK,"",
MD07536930,"",TONE-UFP5W.CGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07536933,"","24MP500-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07536964,"",TONE-UFP8W.CGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07536977,"","27MP400-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07537017,"",TONE-UFP9W.CGBRLLK.EEUK.UK.C,SUSPENDED,UK,"",
MD07537154,"","70NANO756PA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07537177,"","70UP76706LB.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07537771,"",TONE-UFP9.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07537782,"",TONE-UFP5.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07537788,"",TONE-UFP8.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07538216,"",TONE-UFP8W.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07538217,"",TONE-UFP5W.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07538824,"",RP4G.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07538831,"","49UH7F-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07538833,"","50UL3J-E.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07538837,"","86UL3J-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07538886,"","32SM5J-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07538917,"","75XS4G-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07538939,"",F4V909WTSA.ABWQPUK.EEUK.UK.C,ACTIVE,UK,"",
MD07538956,"",QP5W.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07539740,"","24CN670N-6A.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540114,"","21HQ513D-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540121,"","43UR640S9ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540122,"","65UH7F-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540123,"","50UR640S9ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540125,"",CL600N-6N.AEKQ.EEUK.UK.B,ACTIVE,UK,"",
MD07540126,"","43US342H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540129,"","55UR640S9ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540131,"","27CN650N-6N.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540132,"","43US662H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540134,"","65UL3J-E.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540137,"","65UR640S9ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540140,"","75UR640S9ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540142,"","50US662H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540143,"","86UR640S0ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540144,"","75UL3J-E.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540145,"","55US662H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540146,"","65US662H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540280,"","16Z90P-K.AA88A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540281,"","17Z90P-K.AA88A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540282,"","16Z90P-K.AA85A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540283,"","16Z90P-K.AA82A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540286,"","17Z90P-K.AA85A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540287,"","17Z90P-K.AA65A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540293,"","14Z90P-K.AA85A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540305,"","16Z90P-K.AA65A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07540319,"","55UR762H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540322,"","75UR762H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07540536,"","32GP850.GP9.EEUK.UK.C",SUSPENDED,UK,"",
MD07540545,"","34GN850.GP9.EEUK.UK.C",SUSPENDED,UK,"",
MD07540546,"","34GP950G.GP9.EEUK.UK.C",SUSPENDED,UK,"",
MD07540605,"","38GN950.GP9.EEUK.UK.C",SUSPENDED,UK,"",
MD07540913,"","14Z90P-K85.34WP500.EEUK.UK.C",SUSPENDED,UK,"",
MD07540920,"","16Z90P-K88.34WP550.EEUK.UK.C",SUSPENDED,UK,"",
MD07540921,"","17Z90P-K85.34WP550.EEUK.UK.C",SUSPENDED,UK,"",
MD07541233,"",TONE-UFP9E.CGBRLLK.EEUK.UK.C,SUSPENDED,UK,"",
MD07541235,"",WTP3.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07541334,"",TONE-UFP3.CGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07541634,"","55CT5WJ-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541636,"","55US342H0ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541641,"","32LT661H9ZA.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541642,"","65EP5G-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541643,"","65UR640S0ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541647,"","65UR762H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07541680,"","43HT3WJ-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07542122,"",TONE-UFP9W.APL2.EEUK.UK.C,SUSPENDED,UK,"",
MD07543319,"","43UL3J-E.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07543346,"",LAEC015-GN.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD07543361,"","98UM5J-B.AEKQ.EEUK.UK.B",ACTIVE,UK,"",
MD07543362,"","49VL5G-M.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07543394,"","110UM5J-B.AEKQ.EEUK.UK.B",ACTIVE,UK,"",
MD07544943,"",PF610P.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07544948,"","86BH5F-M.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07544958,"","50UR762H9ZC.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07544991,"","55UL3J-E.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07545167,"",HU710PW.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07545548,"",HU715QW.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546371,"","55EF5G-L.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07546436,"","40WP95C-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07546447,"","22MP410-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07546541,"",OLED55C26LD.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546555,"",OLED55B26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546558,"",OLED42C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546559,"",OLED65C26LD.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546563,"",OLED55C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546564,"",OLED77B26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546566,"",OLED83C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546567,"",OLED48C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546571,"",OLED65C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546576,"",OLED65B26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546591,"","65QNED816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07546594,"",OLED77C24LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546595,"","75QNED816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07546596,"","55QNED816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07546609,"",OLED77C26LD.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07546657,"","50QNED816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07547663,"","65TR3PJ-B.AEKQ.EEUK.UK.B",ACTIVE,UK,"",
MD07547677,"","75TR3PJ-B.AEKQ.EEUK.UK.B",ACTIVE,UK,"",
MD07547684,"","86TR3PJ-B.AEKQ.EEUK.UK.B",ACTIVE,UK,"",
MD07548246,"","86QNED816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548252,"","43NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548260,"","43UT782H9ZA.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07548264,"","32LQ63006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548282,"",OLED55G26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548316,"","32LQ630B6LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548322,"","50NANO816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548331,"","70NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548335,"",OLED65G26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548339,"","50NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548355,"",OLED77G26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548375,"","55NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548378,"",OLED83G26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548379,"","75NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548387,"","86NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548432,"",OLED77Z29LA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07548443,"","65NANO766QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548450,"",OLED48A26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548478,"",OLED88Z29LA.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07548494,"",OLED55A26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07548496,"","75NANO816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548526,"","55NANO816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07548569,"","65NANO816QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550396,"","19LG3000.AEK.EEUK.UK.C",SUSPENDED,UK,"",
MD07550445,"","86QNED866QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550452,"","43UQ75006LF.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550459,"",OLED65A26LA.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07550466,"","65UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550467,"","86UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550471,"",OLED48C26LB.AEK.EEUK.UK.C,ACTIVE,UK,"",
MD07550508,"","50UQ75006LF.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550510,"","75QNED866QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550512,"","55UQ75006LF.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550515,"","65UQ75006LF.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07550516,"","75UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550521,"","50UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550522,"","65QNED866QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550523,"","75UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550524,"","55QNED866QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550525,"","65UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550528,"","60UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550531,"","43UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550532,"","43UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550534,"","43UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550535,"","50UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550536,"","55UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550538,"","55UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550539,"","65UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550540,"","70UQ81006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550541,"","75UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550543,"","86UQ80006LB.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550615,"","50UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550724,"","55UQ91006LA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550877,"","43UQ76906LE.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07550894,"","60UQ90006LA.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07550947,"","16MQ70.ASDA1.EEUK.UK.C",ACTIVE,UK,"",
MD07551022,"","43UQ70006LB.AEKQ.EEUK.UK.C",SUSPENDED,UK,"",
MD07551080,"","50UQ70006LB.AEKQ.EEUK.UK.C",SUSPENDED,UK,"",
MD07551629,"","24BP750C-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07551630,"","24GQ50F-B.AEKQ.EEUK.UK.C",ACTIVE,UK,"",
MD07551634,"","29WQ600-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07551715,"",S90QY.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07551721,"","55EF5G-P.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07551733,"","55VH7J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07551762,"",S80QR.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07551785,"",S65Q.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07551798,"",S75Q.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07551820,"","55XF3E-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07551825,"","55VM5J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07551853,"","55EW5G-V.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07551937,"",F4V308WNW.ABWQWUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD07552047,"","55VSH7J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07552081,"","27GQ50F-B.AEKQ.EEUK.UK.C",ACTIVE,UK,"",
MD07552142,"",S95QR.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07552917,"","17Z90P-K.AA82A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07552967,"","16Z90Q-K.AA55A1.EEUK.UK.C",ACTIVE,UK,"",
MD07552999,"","16Z90Q-K.AA78A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553001,"","16Z90Q-K.AD78A1.EEUK.UK.C",DISCONTINUED,UK,"",
MD07553005,"","17Z90Q-K.AA75A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553012,"","17Z90Q-K.AA78A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553015,"","17Z90Q-K.AD78A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553042,"","17Z90Q-K.AA79A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553044,"","17Z90Q-K.AR56A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553045,"","16Z90Q-K.AA75A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553047,"","17Z90Q-K.AA55A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553052,"","14Z90Q-K.AR52A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553053,"",TONE-UFP8E.CGBRLLK.EEUK.UK.C,SUSPENDED,UK,"",
MD07553055,"","16Z90Q-K.AA79A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553060,"","16Z90Q-K.AR56A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553142,"","28MQ780-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07553159,"","27QP88D-B2.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07553684,"","16T90Q-K.AA78A1.EEUK.UK.C",ACTIVE,UK,"",
MD07553931,"",LSCB012-RK.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD07553949,"","22XE1J-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07554104,"",S80QY.DGBRLLK.EEUK.UK.C,ACTIVE,UK,"",
MD07555001,"","24TQ510S-PZ.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07555061,"",GBB61BLJEC.ABLQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07555082,"",GBB61SWJEC.ASWQLGU.EEUK.UK.C,ACTIVE,UK,"",
MD07555696,"","16Z90Q-A55.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555701,"","16Z90Q-D78.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555702,"","17Z90Q-A78.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555704,"","16Z90Q-R56.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555711,"","17Z90Q-R56.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555713,"","17Z90Q-A79.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555714,"","14Z90Q-R52.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555717,"","16Z90Q-A75.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555719,"","16Z90Q-A79.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555720,"","16Z90Q-A78.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555721,"","17Z90Q-A55.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555722,"","17Z90Q-D78.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555723,"","17Z90Q-A75.16MQ70.EEUK.UK.C",SUSPENDED,UK,"",
MD07555781,"","24TQ520S-PZ.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07555783,"","27TQ615S-PZ.AEK.EEUK.UK.C",SUSPENDED,UK,"",
MD07555785,"","27TQ625S-PZ.AEK.EEUK.UK.C",SUSPENDED,UK,"",
MD07555788,"","14T90Q-K.AA77A1.EEUK.UK.C",ACTIVE,UK,"",
MD07555849,"",LSCB025-RK.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD07555853,"","65ART90E6QA.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07555856,"","49UH7J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07555912,"","65WS960H2ZD.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07555925,"",LSCB018-RK.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD07555983,"","55UH7J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07555984,"","65UH7J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07555985,"",WP402-B.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD07558328,"",GSXV90MCDE.AMCQLGU.EEUK.UK.C,SUSPENDED,UK,"",
MD07558372,"","26WQ500-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07558381,"","32GQ950-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07558385,"","34WQ60C-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07558400,"","49UH5J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07558411,"","43UH5J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07558412,"","55UH5J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07558414,"","65UH5J-H.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07558429,"","49WQ95C-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD07558436,"","65UM3DG-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD07558447,"","34WQ75C-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07558451,"","48GQ900-B.AEK.EEUK.UK.C",ACTIVE,UK,"",
MD07559332,"",TONE-UT60Q.CGBRLBK.EEUK.UK.C,ACTIVE,UK,"",
